incidentDate,state,cityOrCounty,address,killed,injured,operations: d.operations,type,age
16-Aug-16,Maine,Bangor (Hermon),Swan Road,0,1,N/A,Accidental,Adult
16-Aug-16,Texas,Amarillo,4215 Canyon Drive,0,1,N/A,Accidental,Adult
15-Aug-16,Indiana,Michigan City,1107 Wabash St,0,1,N/A,Accidental,Adult
15-Aug-16,Louisiana,Baton Rouge,9003 Greenwell Springs Road,0,1,N/A,Accidental,Adult
14-Aug-16,Pennsylvania,Erie,200 block of W 20th St,0,1,N/A,Accidental,Adult
13-Aug-16,Arizona,Tempe,McClintock Drive and Alameda Road,0,1,N/A,Accidental,Adult
13-Aug-16,West Virginia,Charleston,Veazy Street and Washington Street East,0,1,N/A,Accidental,Adult
12-Aug-16,Texas,Corpus Christi,4300 block of Leopard Street,0,1,N/A,Accidental,Adult
12-Aug-16,Washington,Lake Stevens,13600 block of 12th Street Northeast,0,1,N/A,Accidental,Adult
12-Aug-16,Florida,Hialeah,2201 West Okeechobee Road,0,1,N/A,Accidental,Adult
12-Aug-16,Florida,Martin (county),1500 block of Southwest Legacy Cove Circle,0,1,N/A,Accidental,Adult
11-Aug-16,Missouri,Saint Ann,Lucas and Hunt Road and West Florissant Avenue,0,1,N/A,Accidental,Adult
11-Aug-16,Kentucky,Louisville,1200 block of Brashear Dr,0,1,N/A,Accidental,Adult
11-Aug-16,Illinois,Winnebago (county),Sunset Avenue and Auburn Street,0,1,N/A,Accidental,Adult
10-Aug-16,Pennsylvania,Saylorsburg,1974 Merlot Drive,0,1,N/A,Accidental,Adult
10-Aug-16,Connecticut,Hartford,Chester Street,0,1,N/A,Accidental,Adult
10-Aug-16,Ohio,Frankfort,Second Street,0,1,N/A,Accidental,Adult
09-Aug-16,Maryland,Towson,2001 Dulaney Valley Road,0,1,N/A,Accidental,Adult
09-Aug-16,Virginia,Hampton,Mallory Street and Ambrose Lane,0,1,N/A,Accidental,Adult
09-Aug-16,Pennsylvania,Harrisburg,2600 Woodlawn Street,0,1,N/A,Accidental,Adult
08-Aug-16,Iowa,Waterloo,N/A,0,1,N/A,Accidental,Adult
08-Aug-16,Massachusetts,Barnstable,Hyannis Road,0,1,N/A,Accidental,Adult
08-Aug-16,North Carolina,Roanoke Rapids,1800 block of Roanoke Avenue,0,1,N/A,Accidental,Adult
07-Aug-16,Arizona,Phoenix,7th Street and Bell Road,0,1,N/A,Accidental,Adult
07-Aug-16,Pennsylvania,Erie,9500 block of Route 89,0,2,N/A,Accidental,Adult
07-Aug-16,Virginia,Portsmouth,100 block of Carol Lane,0,1,N/A,Accidental,Adult
07-Aug-16,Texas,Texarkana,300 block of Breckenridge Street,0,1,N/A,Accidental,Adult
07-Aug-16,South Dakota,Rapid City,1800 block of Haines Avenue,0,1,N/A,Accidental,Adult
06-Aug-16,Utah,Salt Lake City,500 South and 1600 West,0,1,N/A,Accidental,Adult
06-Aug-16,Utah,Salt Lake City,1300 N. Mandalay Road (1910 West),0,1,N/A,Accidental,Adult
06-Aug-16,Ohio,Liberty,Goleta Avenue,0,1,N/A,Accidental,Adult
06-Aug-16,Indiana,Anderson,2115 S Scatterfield Rd,0,0,N/A,Accidental,Adult
06-Aug-16,Oklahoma,El Reno,7400 Jensen Road East,0,1,N/A,Accidental,Adult
05-Aug-16,Illinois,Chicago,1500 block of South Harding Avenue,0,1,N/A,Accidental,Adult
05-Aug-16,Florida,Okeechobee,Southeast 23rd Avenue,0,1,N/A,Accidental,Adult
05-Aug-16,Ohio,Springfield,N/A,0,1,N/A,Accidental,Adult
04-Aug-16,Indiana,Terre Haute,N/A,0,1,N/A,Accidental,Adult
04-Aug-16,Missouri,Springfield,N/A,0,1,N/A,Accidental,Adult
03-Aug-16,Arkansas,Lonoke,100 block of Highridge Drive,0,1,N/A,Accidental,Adult
03-Aug-16,Texas,Waco,2423 Cole Avenue,1,1,N/A,Accidental,Adult
02-Aug-16,South Carolina,Coward,4312 Circle Drive,1,1,N/A,Accidental,Adult
02-Aug-16,Arizona,Kingman,N/A,0,1,N/A,Accidental,Adult
02-Aug-16,Arkansas,Little Rock,1225 Geyer St.,0,1,N/A,Accidental,Adult
02-Aug-16,Wyoming,Park (county),Marston Creek and Bliss Creek Meadows,0,1,N/A,Accidental,Adult
01-Aug-16,South Carolina,Greenville,Hillside Circle,0,1,N/A,Accidental,Adult
01-Aug-16,Florida,Belleview,6211 Southeast 126th Street,0,1,N/A,Accidental,Adult
01-Aug-16,Illinois,Chicago,1000 block of West Maxwell,0,1,N/A,Accidental,Adult
31-Jul-16,Pennsylvania,Philadelphia,1300 block of E. Rittenhouse Street,0,1,N/A,Accidental,Adult
31-Jul-16,Michigan,Jackson,300 block of Moorman Drive,0,1,N/A,Accidental,Adult
31-Jul-16,Florida,Deltona,Lake Baton Drive,0,1,N/A,Accidental,Adult
31-Jul-16,Texas,Houston,300 block of De Haven St,1,0,N/A,Accidental,Adult
30-Jul-16,Pennsylvania,Lititz,200 block of North Liberty Street,0,1,N/A,Accidental,Adult
30-Jul-16,Tennessee,Murfreesboro,1414 Poplar Avenue,0,1,N/A,Accidental,Adult
29-Jul-16,New Jersey,Bridgeton (Upper Deerfield Twp),300 block of Centerton Road,0,1,N/A,Accidental,Adult
29-Jul-16,Minnesota,Albert Lea,N/A,0,1,N/A,Accidental,Adult
28-Jul-16,Texas,Granbury,700 block of East U.S. Highway 377,0,1,N/A,Accidental,Adult
28-Jul-16,Virginia,Ruckersville,Carpenter’s Mill Road,0,1,N/A,Accidental,Adult
28-Jul-16,Texas,Alvin,4000 block of East Texas 6,0,1,N/A,Accidental,Adult
27-Jul-16,Texas,Fort Worth,3600 block of Hulen Park Circle,0,1,N/A,Accidental,Adult
27-Jul-16,Illinois,Bradley,200 block of North Michigan Avenue,0,2,N/A,Accidental,Adult
26-Jul-16,Pennsylvania,Pittsburgh,1000 Ross Park Mall Dr,0,1,N/A,Accidental,Adult
25-Jul-16,New York,Dunkirk,544 South Roberts Road,0,1,N/A,Accidental,Adult
25-Jul-16,Massachusetts,Hopkinton,254 Fruit Street,0,1,N/A,Accidental,Adult
25-Jul-16,North Carolina,New Bern,Simmons Street and Neuse Boulevard,0,1,N/A,Accidental,Adult
24-Jul-16,Ohio,Sidney,17148 Sidney Platsville Road,0,1,N/A,Accidental,Adult
24-Jul-16,Washington,Tacoma (Fife),4411  Pacific Highway East,0,2,N/A,Accidental,Adult
24-Jul-16,Mississippi,Meridian,107 71st Pl,0,1,N/A,Accidental,Adult
24-Jul-16,Virginia,Portsmouth,200 block of Derby Road,0,1,N/A,Accidental,Adult
24-Jul-16,North Carolina,Rocky Mount,400 block of Ambler Avenue,0,1,N/A,Accidental,Adult
24-Jul-16,California,Norco,700 block of Seventh Street,0,2,N/A,Accidental,Adult
23-Jul-16,Nevada,Las Vegas,6100 block of North Rainbow Boulevard,0,1,N/A,Accidental,Adult
23-Jul-16,Texas,La Porte,200 block of West Main Street,0,2,N/A,Accidental,Adult
23-Jul-16,Connecticut,Bridgeport,900 block of Howard Avenue,0,1,N/A,Accidental,Adult
23-Jul-16,Utah,Draper,12300 South,0,1,N/A,Accidental,Adult
22-Jul-16,Pennsylvania,Clearfield (county),N/A,0,1,N/A,Accidental,Adult
22-Jul-16,Arizona,Surprise,Loop 303 and Clearview Boulevard,0,1,N/A,Accidental,Adult
21-Jul-16,Florida,Saint Petersburg,600 block of 44th Street South,0,1,N/A,Accidental,Adult
21-Jul-16,Colorado,Denver,2700 block of West Wesley Avenue,0,1,N/A,Accidental,Adult
20-Jul-16,Alabama,Harvest,N/A,0,1,N/A,Accidental,Adult
20-Jul-16,Texas,Texas City,N/A,0,1,N/A,Accidental,Adult
20-Jul-16,Michigan,Kalamazoo,2100 block of Sunnyside Drive,0,1,N/A,Accidental,Adult
19-Jul-16,Ohio,Jackson,554 East Main Street,0,1,N/A,Accidental,Adult
19-Jul-16,Pennsylvania,South Mountain,Loop Road,0,2,N/A,Accidental,Adult
18-Jul-16,Oregon,Madras,414 US-26,0,1,N/A,Accidental,Adult
17-Jul-16,Michigan,Wyoming,355 54th St. SW,0,1,N/A,Accidental,Adult
17-Jul-16,Indiana,Gary,Central Avenue,0,1,N/A,Accidental,Adult
17-Jul-16,Maryland,Elkton,200 block of West Pulaski Highway,0,2,N/A,Accidental,Adult
17-Jul-16,Michigan,Detroit,6000 block of Crane Street,0,1,N/A,Accidental,Adult
16-Jul-16,Florida,Jacksonville,Tiber Avenue,0,1,N/A,Accidental,Adult
16-Jul-16,Colorado,Garfield (county),Highway 13,0,1,N/A,Accidental,Adult
16-Jul-16,Washington,Mattawa (Desert Aire),509 Clubhouse Way Southwest,0,1,N/A,Accidental,Adult
16-Jul-16,Pennsylvania,Philadelphia,1300 block of South 33rd Street,0,2,N/A,Accidental,Adult
15-Jul-16,Washington,Seattle,3400 block of 34 Ave S.,0,1,N/A,Accidental,Adult
15-Jul-16,Tennessee,Greeneville,Mt. Hebron Road,0,1,N/A,Accidental,Adult
15-Jul-16,Nebraska,Fremont,1900 block of Clarkson St.,0,1,N/A,Accidental,Adult
14-Jul-16,Michigan,Eastpointe,22385 Hayes Avenue,0,2,N/A,Accidental,Adult
14-Jul-16,Virginia,Norfolk,811 E City Hall Ave,0,1,N/A,Accidental,Adult
14-Jul-16,Colorado,Denver (Edgewater),N/A,0,1,N/A,Accidental,Adult
14-Jul-16,Tennessee,Maryville,Tomotley Road,0,1,N/A,Accidental,Adult
14-Jul-16,North Carolina,Burlington,1600 block of Preston Street,0,1,N/A,Accidental,Adult
14-Jul-16,Kentucky,Lexington,Lindberg Drive,0,1,N/A,Accidental,Adult
13-Jul-16,Florida,Wellington,10500 block of WIllow Oak Court,0,1,N/A,Accidental,Adult
13-Jul-16,New York,Jamaica,Union Hall Street,0,1,N/A,Accidental,Adult
13-Jul-16,Kentucky,Louisville,3000 block of University Road,0,1,N/A,Accidental,Adult
13-Jul-16,North Carolina,Hendersonville,900 North Main Street,0,2,N/A,Accidental,Adult
12-Jul-16,Alaska,Anchorage,Boniface and Debarr Road,0,1,N/A,Accidental,Adult
12-Jul-16,Oregon,Mcminnville,2700 SE Stratus Ave,0,1,N/A,Accidental,Adult
12-Jul-16,Pennsylvania,Washington,1283 Motel 6 Dr,0,1,N/A,Accidental,Adult
12-Jul-16,Georgia,Athens,Barnett Shoals Road,0,1,N/A,Accidental,Adult
